Species,Genotype,Replicate,Genotype_Replicate,Treatment,Photo_Number,Random_Number,Measurement,Result
Ofav,Red,2,Red2,BDS,,,Zooxarea,0.481730747
Ofav,Red,2,Red2,BDS,,,Zooxarea,0.299895003
Ofav,Red,3,Red3,BDS,1,2,Exopercent,0.5
Ofav,Red,3,Red3,BDS,1,,Gastrosep,25.146
Ofav,Red,3,Red3,BDS,2,3,Exopercent,0
Ofav,Red,3,Red3,BDS,2,,Gastrosep,0
Ofav,Red,3,Red3,BDS,3,12,Exopercent,0.2
Ofav,Red,3,Red3,BDS,3,,Gastrosep,38.212
Ofav,Red,3,Red3,BDS,4,3,Exopercent,0
Ofav,Red,3,Red3,BDS,4,,Gastrosep,31.254
Ofav,Red,3,Red3,BDS,5,2,Exopercent,0.066666667
Ofav,Red,3,Red3,BDS,5,,Gastrosep,12.85
Ofav,Red,3,Red3,BDS,6,4,Exopercent,0.333333333
Ofav,Red,3,Red3,BDS,6,,Gastrosep,0
Ofav,Red,3,Red3,BDS,7,9,Exopercent,0
Ofav,Red,3,Red3,BDS,7,,Gastrosep,12.664
Ofav,Red,3,Red3,BDS,8,9,Exopercent,0
Ofav,Red,3,Red3,BDS,8,,Gastrosep,15.595
Ofav,Red,3,Red3,BDS,9,10,Exopercent,0.1
Ofav,Red,3,Red3,BDS,9,,Gastrosep,NA
Ofav,Red,3,Red3,BDS,10,7,Exopercent,0.1
Ofav,Red,3,Red3,BDS,10,,Gastrosep,NA
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.51050513
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.686818774
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.274879055
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.445867033
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.626688549
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.482345919
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.187576339
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.390248875
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.616597995
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.641662755
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.64862829
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.251588476
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.66310817
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.705999584
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.580137007
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.296848541
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.656136033
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.522633077
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.33502488
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.566619112
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.612698923
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.575158137
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.535982912
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.54823679
Ofav,Red,3,Red3,BDS,,,Zooxarea,0.514848163
Ofav,Yellow,1,Yellow1,BDS,1,5,Exopercent,0
Ofav,Yellow,1,Yellow1,BDS,1,,Gastrosep,33.389
Ofav,Yellow,1,Yellow1,BDS,2,11,Exopercent,0.066666667
Ofav,Yellow,1,Yellow1,BDS,2,,Gastrosep,38.632
Ofav,Yellow,1,Yellow1,BDS,3,5,Exopercent,0
Ofav,Yellow,1,Yellow1,BDS,3,,Gastrosep,16.505
Ofav,Yellow,1,Yellow1,BDS,4,6,Exopercent,0.142857143
Ofav,Yellow,1,Yellow1,BDS,4,,Gastrosep,28.67
Ofav,Yellow,1,Yellow1,BDS,5,8,Exopercent,0
Ofav,Yellow,1,Yellow1,BDS,5,,Gastrosep,12.654
Ofav,Yellow,1,Yellow1,BDS,6,8,Exopercent,1
Ofav,Yellow,1,Yellow1,BDS,6,,Gastrosep,28.91
Ofav,Yellow,1,Yellow1,BDS,7,8,Exopercent,0.25
Ofav,Yellow,1,Yellow1,BDS,7,,Gastrosep,23.899
Ofav,Yellow,1,Yellow1,BDS,8,4,Exopercent,0.857142857
Ofav,Yellow,1,Yellow1,BDS,8,,Gastrosep,30.454
Ofav,Yellow,1,Yellow1,BDS,9,7,Exopercent,0.3
Ofav,Yellow,1,Yellow1,BDS,9,,Gastrosep,39.715
Ofav,Yellow,1,Yellow1,BDS,10,8,Exopercent,0
Ofav,Yellow,1,Yellow1,BDS,10,,Gastrosep,25.137
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.45570239
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.539364857
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.657380729
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.670712888
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.495074
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.331993973
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.573281138
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.584161367
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.591471557
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.508888359
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.592119405
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.550789817
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.423418667
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.729246752
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.520553691
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.586783992
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.51814662
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.402826294
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.570981162
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.438586917
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.539401516
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.390538979
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.453885682
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.512727621
Ofav,Yellow,1,Yellow1,BDS,,,Zooxarea,0.603196127
Ofav,Yellow,3,Yellow3,BDS,1,12,Exopercent,0
Ofav,Yellow,3,Yellow3,BDS,1,,Gastrosep,0
Ofav,Yellow,3,Yellow3,BDS,2,2,Exopercent,0
Ofav,Yellow,3,Yellow3,BDS,2,,Gastrosep,17.417
Ofav,Yellow,3,Yellow3,BDS,3,3,Exopercent,0.083333333
Ofav,Yellow,3,Yellow3,BDS,3,,Gastrosep,0
Ofav,Yellow,3,Yellow3,BDS,4,12,Exopercent,0
Ofav,Yellow,3,Yellow3,BDS,4,,Gastrosep,13.25
Ofav,Yellow,3,Yellow3,BDS,5,8,Exopercent,0.285714286
Ofav,Yellow,3,Yellow3,BDS,5,,Gastrosep,32.977
Ofav,Yellow,3,Yellow3,BDS,6,10,Exopercent,0.2
Ofav,Yellow,3,Yellow3,BDS,6,,Gastrosep,NA
Ofav,Yellow,3,Yellow3,BDS,7,9,Exopercent,0
Ofav,Yellow,3,Yellow3,BDS,7,,Gastrosep,31.788
Ofav,Yellow,3,Yellow3,BDS,8,4,Exopercent,0.166666667
Ofav,Yellow,3,Yellow3,BDS,8,,Gastrosep,27.311
Ofav,Yellow,3,Yellow3,BDS,9,3,Exopercent,0
Ofav,Yellow,3,Yellow3,BDS,9,,Gastrosep,43.069
Ofav,Yellow,3,Yellow3,BDS,10,8,Exopercent,0.5
Ofav,Yellow,3,Yellow3,BDS,10,,Gastrosep,15.611
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.451930837
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.448391644
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.490176028
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.457968278
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.551155741
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.287858242
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.284197377
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.58033201
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.452503442
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.276953163
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.550732578
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.625246515
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.567710745
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.620670055
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.433262881
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.470771727
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.52511786
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.530070183
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.588903206
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.468078936
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.441128234
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.588973495
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.438909755
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.559438214
Ofav,Yellow,3,Yellow3,BDS,,,Zooxarea,0.632444824
Mcav,Orange,2,Orange2,IDS,1,12,Exopercent,0
Mcav,Orange,2,Orange2,IDS,1,,Gastrosep,5.062
Mcav,Orange,2,Orange2,IDS,2,2,Exopercent,0
Mcav,Orange,2,Orange2,IDS,2,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,3,6,Exopercent,0
Mcav,Orange,2,Orange2,IDS,3,,Gastrosep,22.388
Mcav,Orange,2,Orange2,IDS,4,2,Exopercent,0
Mcav,Orange,2,Orange2,IDS,4,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,5,7,Exopercent,0
Mcav,Orange,2,Orange2,IDS,5,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,6,9,Exopercent,0.25
Mcav,Orange,2,Orange2,IDS,6,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,7,4,Exopercent,0.25
Mcav,Orange,2,Orange2,IDS,7,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,8,1,Exopercent,0
Mcav,Orange,2,Orange2,IDS,8,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,9,10,Exopercent,0
Mcav,Orange,2,Orange2,IDS,9,,Gastrosep,23.085
Mcav,Orange,2,Orange2,IDS,10,6,Exopercent,0.142857143
Mcav,Orange,2,Orange2,IDS,10,,Gastrosep,0
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.527867022
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.693431976
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.493413565
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.70553301
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.634560419
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.487079337
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.571956974
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.612142857
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.703027554
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.586308209
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.394482037
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.512005389
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.559597723
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.7727157
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.730699013
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.547102689
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.574678379
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.491459716
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.564368213
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.409924675
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.560066686
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.532526771
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.6248175
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.595207833
Mcav,Orange,2,Orange2,IDS,,,Zooxarea,0.624289107
Mcav,Orange,3,Orange3,IDS,1,2,Exopercent,0
Mcav,Orange,3,Orange3,IDS,1,,Gastrosep,11.565
Mcav,Orange,3,Orange3,IDS,2,9,Exopercent,0.285714286
Mcav,Orange,3,Orange3,IDS,2,,Gastrosep,38.737
Mcav,Orange,3,Orange3,IDS,3,3,Exopercent,0
Mcav,Orange,3,Orange3,IDS,3,,Gastrosep,0
Mcav,Orange,3,Orange3,IDS,4,7,Exopercent,0.210526316
Mcav,Orange,3,Orange3,IDS,4,,Gastrosep,0
Mcav,Orange,3,Orange3,IDS,5,5,Exopercent,0.166666667
Mcav,Orange,3,Orange3,IDS,5,,Gastrosep,0
Mcav,Orange,3,Orange3,IDS,6,10,Exopercent,0.2
Mcav,Orange,3,Orange3,IDS,6,,Gastrosep,26.274
Mcav,Orange,3,Orange3,IDS,7,11,Exopercent,0
Mcav,Orange,3,Orange3,IDS,7,,Gastrosep,0
Mcav,Orange,3,Orange3,IDS,8,4,Exopercent,0
Mcav,Orange,3,Orange3,IDS,8,,Gastrosep,0
Mcav,Orange,3,Orange3,IDS,9,5,Exopercent,0
Mcav,Orange,3,Orange3,IDS,9,,Gastrosep,22.405
Mcav,Orange,3,Orange3,IDS,10,1,Exopercent,0.2
Mcav,Orange,3,Orange3,IDS,10,,Gastrosep,30.636
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.660625591
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.69706316
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.611028011
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.589265788
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.534492936
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.509135972
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.802573589
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.468317037
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.532995114
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.411920291
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.580732824
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.31013316
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.583707045
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.596838921
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.611981622
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.526088227
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.461120385
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.52498958
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.608644033
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.556218001
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.488353414
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.530930294
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.542664948
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.455239342
Mcav,Orange,3,Orange3,IDS,,,Zooxarea,0.46713299
Mcav,Red,2,Red2,IDS,1,10,Exopercent,0
Mcav,Red,2,Red2,IDS,1,,Gastrosep,0
Mcav,Red,2,Red2,IDS,2,2,Exopercent,0
Mcav,Red,2,Red2,IDS,2,,Gastrosep,0
Mcav,Red,2,Red2,IDS,3,2,Exopercent,0
Mcav,Red,2,Red2,IDS,3,,Gastrosep,10.899
Mcav,Red,2,Red2,IDS,4,11,Exopercent,0
Mcav,Red,2,Red2,IDS,4,,Gastrosep,10.203
Mcav,Red,2,Red2,IDS,5,11,Exopercent,0
Mcav,Red,2,Red2,IDS,5,,Gastrosep,6.768
Mcav,Red,2,Red2,IDS,6,3,Exopercent,0
Mcav,Red,2,Red2,IDS,6,,Gastrosep,0
Mcav,Red,2,Red2,IDS,7,9,Exopercent,0
Mcav,Red,2,Red2,IDS,7,,Gastrosep,46.263
Mcav,Red,2,Red2,IDS,8,10,Exopercent,0
Mcav,Red,2,Red2,IDS,8,,Gastrosep,0
Mcav,Red,2,Red2,IDS,9,12,Exopercent,0
Mcav,Red,2,Red2,IDS,9,,Gastrosep,6.543
Mcav,Red,2,Red2,IDS,10,5,Exopercent,0
Mcav,Red,2,Red2,IDS,10,,Gastrosep,0
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.540283411
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.477898301
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.37926414
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.394987272
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.522607725
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.548483904
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.583850795
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.395699376
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.385713278
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.400982449
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.604874325
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.60300187
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.559490733
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.785624003
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.581367188
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.666696809
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.4661819
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.586106465
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.527466773
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.713767294
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.567452497
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.520398146
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.548717183
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.595274687
Mcav,Red,2,Red2,IDS,,,Zooxarea,0.550062318
Mcav,Red,3,Red3,IDS,1,10,Exopercent,0
Mcav,Red,3,Red3,IDS,1,,Gastrosep,0
Mcav,Red,3,Red3,IDS,2,11,Exopercent,0
Mcav,Red,3,Red3,IDS,2,,Gastrosep,NA
Mcav,Red,3,Red3,IDS,3,1,Exopercent,0
Mcav,Red,3,Red3,IDS,3,,Gastrosep,35.498
Mcav,Red,3,Red3,IDS,4,7,Exopercent,0
Mcav,Red,3,Red3,IDS,4,,Gastrosep,NA
Mcav,Red,3,Red3,IDS,5,12,Exopercent,0
Mcav,Red,3,Red3,IDS,5,,Gastrosep,0
Mcav,Red,3,Red3,IDS,6,5,Exopercent,0.2
Mcav,Red,3,Red3,IDS,6,,Gastrosep,21.477
Mcav,Red,3,Red3,IDS,7,3,Exopercent,0
Mcav,Red,3,Red3,IDS,7,,Gastrosep,4.257
Mcav,Red,3,Red3,IDS,8,6,Exopercent,0
Mcav,Red,3,Red3,IDS,8,,Gastrosep,58.712
Mcav,Red,3,Red3,IDS,9,4,Exopercent,0
Mcav,Red,3,Red3,IDS,9,,Gastrosep,0
Mcav,Red,3,Red3,IDS,10,9,Exopercent,0
Mcav,Red,3,Red3,IDS,10,,Gastrosep,0
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.63342195
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.50353423
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.477587338
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.497357415
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.448250396
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.488550268
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.510148131
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.620328198
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.417416954
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.471326957
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.538771996
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.620185275
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.439781344
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.529608087
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.608752078
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.539292964
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.516480502
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.765587254
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.513222037
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.611979886
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.642968331
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.561217842
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.616835879
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.376685861
Mcav,Red,3,Red3,IDS,,,Zooxarea,0.332962766
Mcav,Orange,3,Orange3,BDS,1,10,Exopercent,0
Mcav,Orange,3,Orange3,BDS,1,,Gastrosep,0
Mcav,Orange,3,Orange3,BDS,2,5,Exopercent,0
Mcav,Orange,3,Orange3,BDS,2,,Gastrosep,0
Mcav,Orange,3,Orange3,BDS,3,9,Exopercent,0.625
Mcav,Orange,3,Orange3,BDS,3,,Gastrosep,31.963
Mcav,Orange,3,Orange3,BDS,4,2,Exopercent,0.142857143
Mcav,Orange,3,Orange3,BDS,4,,Gastrosep,27.766
Mcav,Orange,3,Orange3,BDS,5,3,Exopercent,0
Mcav,Orange,3,Orange3,BDS,5,,Gastrosep,0
Mcav,Orange,3,Orange3,BDS,6,1,Exopercent,0
Mcav,Orange,3,Orange3,BDS,6,,Gastrosep,31.892
Mcav,Orange,3,Orange3,BDS,7,11,Exopercent,0
Mcav,Orange,3,Orange3,BDS,7,,Gastrosep,0
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.507252285
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.588311003
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.641758183
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.477569773
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.40201005
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.428496187
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.551062609
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.495344088
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.584685836
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.476693893
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.577862012
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.557431214
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.486419317
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.469163385
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.665717454
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.74362503
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.730637061
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.456834483
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.464402257
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.466820584
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.638313563
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.321159089
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.440402005
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.561059947
Mcav,Orange,3,Orange3,BDS,,,Zooxarea,0.492824688
Mcav,Red,3,Red3,BDS,1,10,Exopercent,0
Mcav,Red,3,Red3,BDS,1,,Gastrosep,0
Mcav,Red,3,Red3,BDS,2,2,Exopercent,0
Mcav,Red,3,Red3,BDS,2,,Gastrosep,0
Mcav,Red,3,Red3,BDS,3,2,Exopercent,0.166666667
Mcav,Red,3,Red3,BDS,3,,Gastrosep,33.107
Mcav,Red,3,Red3,BDS,4,6,Exopercent,0
Mcav,Red,3,Red3,BDS,4,,Gastrosep,17.116
Mcav,Red,3,Red3,BDS,5,2,Exopercent,0
Mcav,Red,3,Red3,BDS,5,,Gastrosep,23.503
Mcav,Red,3,Red3,BDS,6,2,Exopercent,0.666666667
Mcav,Red,3,Red3,BDS,6,,Gastrosep,20.614
Mcav,Red,3,Red3,BDS,7,6,Exopercent,0
Mcav,Red,3,Red3,BDS,7,,Gastrosep,18.949
Mcav,Red,3,Red3,BDS,8,4,Exopercent,0
Mcav,Red,3,Red3,BDS,8,,Gastrosep,0
Mcav,Red,3,Red3,BDS,9,8,Exopercent,0
Mcav,Red,3,Red3,BDS,9,,Gastrosep,8.866
Mcav,Red,3,Red3,BDS,10,6,Exopercent,0.75
Mcav,Red,3,Red3,BDS,10,,Gastrosep,0
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.463400083
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.616022849
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.556150666
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.493561924
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.38852908
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.594432289
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.7629249
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.535334013
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.595035224
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.546843742
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.467804749
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.571890345
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.614209201
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.55296245
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.515578431
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.743327296
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.578687469
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.478495667
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.791105989
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.707128984
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.612223161
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.322050124
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.349740327
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.612871109
Mcav,Red,3,Red3,BDS,,,Zooxarea,0.45424931
Ofav,Orange,3,Orange3,HS,1,12,Exopercent,0
Ofav,Orange,3,Orange3,HS,1,,Gastrosep,51.375
Ofav,Orange,3,Orange3,HS,2,11,Exopercent,0
Ofav,Orange,3,Orange3,HS,2,,Gastrosep,47.63
Ofav,Orange,3,Orange3,HS,3,1,Exopercent,0
Ofav,Orange,3,Orange3,HS,3,,Gastrosep,0
Ofav,Orange,3,Orange3,HS,4,11,Exopercent,0
Ofav,Orange,3,Orange3,HS,4,,Gastrosep,19.468
Ofav,Orange,3,Orange3,HS,5,2,Exopercent,0
Ofav,Orange,3,Orange3,HS,5,,Gastrosep,17.22
Ofav,Orange,3,Orange3,HS,6,3,Exopercent,0
Ofav,Orange,3,Orange3,HS,6,,Gastrosep,0
Ofav,Orange,3,Orange3,HS,7,7,Exopercent,0.214285714
